,tittle,price,link
20,"HP Smartchoice OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365(1yr)* Office24, Silver, 1.35kg, he0014QU, Next-Gen AI Laptop","â‚¹75,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NjMwMDYyNzAzMDY1NzIzOjE3ODE2MzUwODg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTA3NzY5NjM1NTUzMjo6Mzo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F8P4Y7VF%26pd_rd_r%3Dd0d1ffb1-22be-46e1-86b5-53fae5c55976%26pd_rd_w%3DMY67V%26pd_rd_wg%3D1Zw0h%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D0AXP9338EG84Q9Q47EMA%26qid%3D1781635088%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-68-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3D5PpUNM42iT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=5PpUNM42iT&sp_cr=ZAZ
21,"Dell G15, 13th Gen Intel Core i5-13450HX Processor, NVIDIA RTX 3050-6GB, (16GB RAM 1TB SSD) FHD 15.6""/39.62 cm, Orange Backlit Keyboard, Win 11, MS Office'24, Dark Shadow Grey, 2.65Kg Gaming Laptop","â‚¹79,490tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NjMwMDYyNzAzMDY1NzIzOjE3ODE2MzUwODg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDg0MzA1MTM4NDkzMjo6NDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%253Aamzn1.sym.3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26crid%3D2XES8RUBB5SBD%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3Dd0d1ffb1-22be-46e1-86b5-53fae5c55976%26pd_rd_w%3DMY67V%26pd_rd_wg%3D1Zw0h%26pf_rd_p%3D3ad88b5a-5f9e-4f20-adc4-f37f3f50cbec%26pf_rd_r%3D0AXP9338EG84Q9Q47EMA%26qid%3D1781635088%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C294%26sr%3D1-69-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3DDlNNJmH6ckBXM%26aref%3DQaSJlpyapa%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=QaSJlpyapa&sp_cr=ZAZ
22,"ASUS Vivobook 15, 13th Gen, Intel Core i3-1315U, 16GB RAM, 512GB SSD, FHD, Anti-Glare, 15.6"", 39.6 cm, Windows 11 Home, M365 Basic(1yr)* Office24, Cool Silver, 1.70 kg, X1504VA-BQ341WS, Laptop","â‚¹52,500tk",https://amazon.in//ASUS-Vivobook-i3-1315U-Anti-Glare-X1504VA-BQ341WS/dp/B09BMPLXSG/ref=sr_1_70?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
23,"HP 15, Intel Core 5-120U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.59kg, fd0651TU, FHD Camera w/Privacy Shutter, Backlit Laptop","â‚¹54,490tk",https://amazon.in//HP-Anti-Glare-Micro-Edge-fd0651TU-Privacy/dp/B0GF8BZ3G2/ref=sr_1_71?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
24,"Acer Aspire Lite, AMD Ryzen 3-7330U, Office 2024 + M365 Basic,8GB RAM, 256GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.59 KG, AL15-41, Metal Body, Premium Thin and Light Laptop","â‚¹41,990tk",https://amazon.in//Acer-3-7330U-Windows-AL15-41-Premium/dp/B0GXYV3XR4/ref=sr_1_8?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.aIMyFFGZnd7L19zli6CMZ4d2KVhntpavR9iMXZjc8vXzB7iPMokMisrlAL1Y-EkOR5SXNbVZ66jG1kFn3uiSI-k_iko6auz5VdodeqAs1M6OVjhfnAcLJMdHINbXC4fU2rjSDv7hbEcjF63ht-zjmiUSer0FJ9tuSsAk0ybuFVpYJiukEWgWLnrGbyT1CX5aztrUznI-zejh9fCx7blJ2XCiffNocsBSuxwQOMYYQLg.t7XOylRhsZMFFCSoas1uxt8qzMqNfeuszFjCCi781Ag&dib_tag=se&keywords=laptop&qid=1781635077&sprefix=laptop%2Caps%2C294&sr=8-8&xpid=DlNNJmH6ckBXM
25,"Lenovo LOQ Intel Core i7-13645HX | NVIDIA RTX 4050 6GB (16GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/1.8Kg), 83DV01FYIN Gaming Laptop","â‚¹1,07,990tk",https://amazon.in//Lenovo-i7-13645HX-Refresh-Windows-83DV01FYIN/dp/B0GTZ7HGJ5/ref=sr_1_72?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
26,"Lenovo Thinkpad P16v Intel Core Ultra 7 155H 16""(40.64 cm) WUXGA IPS 300Nits, AI Ready Thin and Light Workstation (32GB/1TB SSD/Win11 Pro/Backlit/NVIDIA RTX 4GB/Black/3Y Premier/2.22Kg), 21KXS05500","â‚¹2,11,990tk",https://amazon.in//Lenovo-Thinkpad-300Nits-Workstation-21KXS05500/dp/B0DVGLSPV8/ref=sr_1_73?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
27,"Lenovo IdeaPad Slim 3 13th Gen Core i7-13620H 15.3"" (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Win 11/Office 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg),83K1011BIN","â‚¹80,750tk",https://amazon.in//Lenovo-IdeaPad-i7-13620H-Backlit-83K1011BIN/dp/B0G495PMV8/ref=sr_1_74?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
28,"Apple 2026 MacBook Air 15â€³ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3â€³) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","â‚¹1,84,900tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2Nzk2MTcwNjM3MDMyNTU3OjE3ODE2MzUwODg6c3BfbXRmOjMwMTEzNTM2NzAyMDUzMjo6MDo6&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR1C4G1T%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635088%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3D3jDVPjUG4w%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=3jDVPjUG4w&sp_cr=ZAZ
29,"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18â€‘core CPU and 40â€‘core GPU: Built for AI, 41.05 cm (16.2â€³) Liquid Retina XDR Display, 48GB Unified Memory, 2TB SSD Storage; Silver","â‚¹4,99,900tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2Nzk2MTcwNjM3MDMyNTU3OjE3ODE2MzUwODg6c3BfbXRmOjMwMDk4ODU2Njk0NTkzMjo6MDo6&url=%2FApple-MacBook-Laptop-18%25E2%2580%2591core-40%25E2%2580%2591core%2Fdp%2FB0GR1B1ZS8%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635088%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DRtuNsEpjFE%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=RtuNsEpjFE&sp_cr=ZAZ
30,"HP 15, AMD Ryzen 7 5825U, 16GB DDR4, 512GB SSD, 15.6-inch(39.6cm) Anti-Glare, FHD, Radeon Graphics, Backlit KB, 1080p HD cam (Win11, M365 Basic(1yr)*,Office Home24, Silver, 1.69kg) fc0533AU","â‚¹58,990tk",https://amazon.in//HP-15-6-inch-Anti-glare-Graphics-15s-eq2084AU/dp/B0CRDZVKNK/ref=sr_1_77?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
31,"Acer TravelLite Thin Laptop AMD Ryzen 5 7430U |16GB RAM, 512GB SSD | 14"" Full HD Anti-Glare Display |Privacy Shutter| Windows 11 | Metal Body | 1.34Kg | Black | 30 Months Warranty","â‚¹51,500tk",https://amazon.in//Acer-TravelLite-Anti-Glare-Display-Warranty/dp/B0GVJ5CHP9/ref=sr_1_78?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
32,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11/MS Office,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","â‚¹45,999tk",https://amazon.in//Lenovo-Athlon-Laptop-Windows-Warranty/dp/B0872G2MPV/ref=sr_1_79?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
33,"MSI Katana 15, Intel 14th Gen. i9-14900HX, 40cm QHD 165Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5060, GDDR7 8GB/Black/2.4Kg) B14WFK-261IN","â‚¹1,64,990tk",https://amazon.in//MSI-i9-14900HX-Windows-GeForce-B14WFK-261IN/dp/B097PMZMMY/ref=sr_1_80?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
34,"Apple 2026 MacBook Air 15â€³ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3â€³) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","â‚¹1,76,990tk",https://amazon.in//Apple-2026-MacBook-Laptop-chip/dp/B0GR1F8PBD/ref=sr_1_81?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
35,"HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop, Intel Processor N100, 4GB RAM, 64GB eMMC, Chrome OS, Sky Blue, 14b-cd0130wm","â‚¹60,253.77tk",https://amazon.in//HP-Chromebook-Laptop-Processor-14b-cd0130wm/dp/B0DKN96Q1W/ref=sr_1_9?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.aIMyFFGZnd7L19zli6CMZ4d2KVhntpavR9iMXZjc8vXzB7iPMokMisrlAL1Y-EkOR5SXNbVZ66jG1kFn3uiSI-k_iko6auz5VdodeqAs1M6OVjhfnAcLJMdHINbXC4fU2rjSDv7hbEcjF63ht-zjmiUSer0FJ9tuSsAk0ybuFVpYJiukEWgWLnrGbyT1CX5aztrUznI-zejh9fCx7blJ2XCiffNocsBSuxwQOMYYQLg.t7XOylRhsZMFFCSoas1uxt8qzMqNfeuszFjCCi781Ag&dib_tag=se&keywords=laptop&qid=1781635077&sprefix=laptop%2Caps%2C294&sr=8-9&xpid=DlNNJmH6ckBXM
36,"ASUS ROG Zephyrus G14,AMD Ryzen AI 9 HX 370 Gaming Laptop(RTX 5070 Ti -12GB/110W TGP/32GB/2TB/3K OLED/14/120Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/1.57 Kg) GA403WR-QS123WS","â‚¹2,79,990tk",https://amazon.in//ASUS-Zephyrus-Windows-Eclipse-GA403WR-QS123WS/dp/B0F5BG82KM/ref=sr_1_82?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
37,"Acer TravelLite TL04-41M 14-inch FHD Thin & Light Metal Body Laptop, AMD Ryzen 3 5400U Processor, 8GB DDR4 RAM, 512GB SSD, Windows 11 Home, MS Office 2021, Wi-Fi 6, HD Webcam","â‚¹43,999tk",https://amazon.in//Acer-TravelLite-TL04-41M-14-inch-Processor/dp/B0GVN86MM6/ref=sr_1_83?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
38,"ASUS ROG Strix SCAR 18,Intel Core Ultra 9 275HX Gaming Laptop(NVIDIA RTX 5090-24GB/175W TGP/64GB/2TB/2.5K QHD+/18""/240Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Off Black/3.30 Kg)G835LX-SA187WS","â‚¹4,99,990tk",https://amazon.in//ASUS-Gaming-5090-24GB-Windows-G835LX-SA187WS/dp/B0F5BFQR4T/ref=sr_1_84?crid=2XES8RUBB5SBD&dib=eyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o&dib_tag=se&keywords=laptop&qid=1781635088&sprefix=laptop%2Caps%2C294&xpid=DlNNJmH6ckBXM
39,"Apple 2026 MacBook Air 15â€³ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3â€³) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","â‚¹1,76,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2Nzk2MTcwNjM3MDMyNTU3OjE3ODE2MzUwODg6c3BfYnRmOjMwMDk4ODU2Njk0ODAzMjo6MDo6&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR1F8PBD%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635088%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DjaCWUba8FR%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=jaCWUba8FR&sp_cr=ZAZ
40,"Apple 2026 MacBook Air 13â€³ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","â‚¹1,10,300tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2Nzk2MTcwNjM3MDMyNTU3OjE3ODE2MzUwODg6c3BfYnRmOjMwMDk4ODU2Njk0NjUzMjo6MDo6&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR1JFTPR%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.7tnDxtlb3LO6Z5io3q-VsaOkJPTQsvASZyX-at6prYeOiiAXSUXeSYw-hVPPGBzJefrdWwwrv6duOfHee_MZesCvLwiTj6FfU8AP4jtwsARop0HqBnmlAwIBQDQ3IW6RKFEBZ4gMOQEDWRjT8SIcNy4L2TRmDhycBWEEJZjkcRj74jaj8codNUF2_Vq6DVabk4jpUqioKyujO8TYml6Hk9hLCUiEaObF3ICcy8rROfg.qetUZfzajeqRMqGGopUpHGnMgbaK9nEgQRnGo1mFa4o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635088%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3Dcgs7DWTt4l%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=cgs7DWTt4l&sp_cr=ZAZ
41,"Apple 2026 MacBook Neo 13â€³ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","â‚¹63,990tk",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NTI3MjQyNjYzMzgzMDA4OjE3ODE2MzUwOTA6c3BfYXRmX25leHQ6MzAwOTg4NTY2OTQ0NTMyOjowOjo&url=%2FApple-2026-MacBook-Laptop-chip%2Fdp%2FB0GR6J183B%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2XES8RUBB5SBD%26dib%3DeyJ2IjoiMSJ9.WioKopP-fJvboxidsGEBWxkMuGuHjS2KXQRqOMm4r3v2PggeVpliR1srxCaVBCEWBJN3GyN_WklXVB-0pN2QinDiyc0pXZMzcmTLMeiN4rolQemugHzcXZB5_zHws7UvmprD5sPchG-jJ7XBFRs0Yloc3uut2N2c8v9COpCnlR1LZSMShxBEwmn7MpRNmUI6L4Bb4mPxXmiigqrdJWzT01NhgIxrLlaq-fx_QTvPXGE.KhPypEnhAfcszVkxDf7VaBn4koHrgYij64PPoQe86f0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1781635090%26sprefix%3Dlaptop%252Caps%252C294%26xpid%3DDlNNJmH6ckBXM%26aref%3DJiPUvHO3Ly%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=JiPUvHO3Ly&sp_cr=ZAZ
